player_id,player_display_name,position,team,week,def_tackles_solo,def_tackle_assists,def_tackles_for_loss,def_fumbles_forced,def_sacks,def_qb_hits,def_interceptions,def_pass_defended,def_tds,def_fumble_recovery_opp
00-0040195,Denzel Burke,CB,ARI,2,0,0,0,0,0.0,0,0,3,0,0
00-0040197,Dorian Strong,CB,BUF,2,2,0,0,0,0.0,0,0,0,0,0
00-0040208,Tahj Brooks,RB,CIN,2,1,0,0,0,0.0,0,0,0,0,0
00-0040213,Rayuan Lane III,SAF,JAX,2,1,0,0,0,0.0,0,0,0,0,0
00-0040228,Cody Lindenberg,LB,LV,2,0,1,0,0,0.0,0,0,0,0,0
00-0040230,Kitan Crawford,SAF,ARI,2,1,0,0,0,0.0,0,0,0,0,0
00-0040231,Carson Bruener,LB,PIT,2,1,1,0,0,0.0,0,0,0,0,0
00-0040255,Adin Huntington,DE,CLE,2,0,1,0,0,0.0,0,0,0,0,0
00-0040289,Bam Martin-Scott,LB,CAR,2,1,0,0,0,0.0,0,0,0,0,0
00-0040362,Keonta Jenkins,LB,BUF,2,1,1,0,0,0.0,0,0,0,0,0
00-0040416,John Bullock,LB,TB,2,1,0,0,0,0.0,0,0,0,0,0
00-0040432,Beaux Collins,WR,NYG,2,0,2,0,0,0.0,0,0,0,0,0
00-0040460,Marlowe Wax,LB,LAC,2,1,1,0,0,0.0,0,0,0,0,0
00-0040503,Dorian Mausi,LB,TEN,2,0,1,0,0,0.0,0,0,0,0,0
00-0040574,Elijah Ponder,LB,NE,2,0,1,0,0,0.0,0,0,0,0,0
00-0040577,Jalon Walker,LB,ATL,2,1,1,1,0,1.0,1,0,0,0,0
00-0040578,James Pearce Jr.,DE,ATL,2,0,2,0,0,0.5,1,0,0,0,0
00-0040579,Carson Schwesinger,LB,CLE,2,2,3,0,0,0.0,0,0,0,0,0
00-0040580,Josaiah Stewart,LB,LAR,2,2,0,1,0,1.0,2,0,0,0,0
00-0040581,Dont'e Thornton Jr.,WR,LV,2,1,0,0,0,0.0,0,0,0,0,0
00-0040584,Gunnar Helm,TE,TEN,2,1,0,0,0,0.0,0,0,0,0,0
00-0040585,Ty Hamilton,DT,LAR,2,0,2,0,0,0.0,0,0,0,0,0
00-0040613,Shaun Dolac,LB,LAR,2,2,0,0,0,0.0,0,0,0,0,0
00-0040636,Keyon Martin,CB,BAL,2,4,0,0,0,0.0,0,0,0,0,0
00-0040640,Ashton Gillotte,DE,KC,2,1,2,1,0,0.0,0,0,0,0,0
00-0040642,Vernon Broughton,DT,NO,2,0,3,0,0,0.0,0,0,0,0,0
00-0040643,Jonas Sanker,SAF,NO,2,5,3,0,0,0.0,0,0,0,0,0
00-0040649,Robbie Ouzts,RB,SEA,2,1,1,0,0,0.0,0,0,0,0,0
00-0040660,Mykel Williams,DE,SF,2,4,1,2,0,0.0,0,0,0,0,0
00-0040670,Nohl Williams,CB,KC,2,1,1,0,0,0.0,0,0,2,0,0
00-0040672,Tyleik Williams,DT,DET,2,0,0,0,0,0.0,0,0,2,0,0
00-0040677,Abdul Carter,LB,NYG,2,1,0,0,0,0.0,1,0,0,0,0
00-0040685,Mason Graham,DT,CLE,2,3,2,1,0,0.0,0,0,0,0,0
00-0040688,Malaki Starks,SAF,BAL,2,3,3,0,0,0.0,0,0,0,0,0
00-0040694,Darius Alexander,DT,NYG,2,0,0,0,0,0.0,1,0,0,0,0
00-0040708,Jihaad Campbell,LB,PHI,2,5,2,0,0,0.0,1,0,0,0,0
00-0040710,Deone Walker,DT,BUF,2,2,0,0,0,0.0,0,0,0,0,0
00-0040716,Craig Woodson,SAF,NE,2,4,2,0,0,0.0,0,0,0,0,0
00-0040718,Travis Hunter,CB,JAX,2,2,0,0,0,0.0,0,0,1,0,0
00-0040720,Jahdae Barron,CB,DEN,2,0,0,0,0,0.0,0,0,1,0,0
00-0040721,Alfred Collins,DT,SF,2,0,2,0,0,0.0,1,0,0,0,0
00-0040722,Mike Green,LB,BAL,2,0,2,0,0,0.0,1,0,0,0,0
00-0040724,T.J. Sanders,DT,BUF,2,1,0,0,0,0.0,0,0,0,0,0
00-0040725,Donovan Ezeiruaku,DE,DAL,2,0,0,0,0,0.0,2,0,0,0,0
00-0040731,Trey Amos,CB,WAS,2,1,1,0,0,0.0,0,0,2,0,0
00-0040738,Demetrius Knight Jr.,LB,CIN,2,2,3,0,0,0.0,0,0,0,0,0
00-0040746,Nic Scourton,LB,CAR,2,0,1,0,0,0.0,0,0,0,0,0
00-0040748,Omarr Norman-Lott,DT,KC,2,2,0,1,0,1.0,1,0,0,0,0
00-0040749,Andrew Mukuba,SAF,PHI,2,4,1,1,0,0.5,1,1,1,0,0
00-0040751,Will Johnson,CB,ARI,2,2,1,0,0,0.0,0,0,1,0,0
00-0040752,Oluwafemi Oladejo,DE,TEN,2,0,2,0,0,0.0,0,0,0,0,0
00-0040756,Shemar Stewart,DE,CIN,2,1,1,0,0,0.0,0,0,0,0,0
00-0026190,Calais Campbell,DE,ARI,3,1,0,0,0,0.0,3,0,0,0,0
00-0027857,Trent Williams,OT,SF,3,1,0,0,0,0.0,0,0,0,0,0
00-0027940,Von Miller,OLB,WAS,3,2,0,1,0,1.0,1,0,0,0,0
00-0027962,Cameron Jordan,LB,NO,3,1,2,1,0,0.0,0,0,0,0,0
00-0027969,Cameron Heyward,DE,PIT,3,3,3,0,1,1.0,1,0,1,0,0
00-0029255,Bobby Wagner,MLB,WAS,3,6,5,2,0,2.0,3,0,0,0,0
00-0029562,Lavonte David,OLB,TB,3,7,4,1,0,1.0,2,0,0,0,0
00-0029606,Harrison Smith,FS,MIN,3,0,0,0,0,0.0,0,0,1,0,0
00-0029607,Demario Davis,OLB,NO,3,1,9,1,0,0.0,0,0,0,0,0
00-0030062,Darius Slay,CB,PIT,3,3,0,0,0,0.0,0,0,1,0,0
00-0030070,John Jenkins,DT,BAL,3,5,3,1,0,0.0,0,0,0,0,0
00-0030294,Tony Jefferson,S,LAC,3,4,1,0,0,0.0,0,0,1,0,0
00-0030615,James Winchester,LS,KC,3,1,0,0,0,0.0,0,0,0,0,0
00-0030757,Mike Pennel,DT,CIN,3,2,0,0,0,0.0,0,0,0,0,0
00-0031054,DaQuan Jones,DT,BUF,3,1,0,1,0,0.0,0,0,0,0,0
00-0031177,Brent Urban,DE,BAL,3,0,1,0,0,0.0,0,0,0,0,0
00-0031270,Shelby Harris,DE,CLE,3,0,1,1,0,0.0,0,0,0,0,0
00-0031381,Davante Adams,WR,LAR,3,1,0,0,0,0.0,0,0,0,0,0
00-0031411,DeMarcus Lawrence,LB,SEA,3,2,0,0,0,0.0,0,0,0,0,0
00-0031550,Shaq Thompson,OLB,BUF,3,4,2,1,0,0.0,0,0,0,0,0
00-0031551,Eddie Goldman,NT,WAS,3,0,1,0,0,0.0,0,0,0,0,0
00-0031565,Danielle Hunter,DE,HOU,3,0,0,0,0,0.0,1,0,0,0,0
00-0031583,Grady Jarrett,DT,CHI,3,0,0,0,0,0.0,1,0,0,0,0
00-0031740,Neville Hewitt,LB,NYG,3,2,0,0,0,0.0,0,0,0,0,0
00-0031898,Alex Singleton,LB,DEN,3,4,8,0,0,0.0,1,0,0,0,0
00-0031933,Leonard Williams,DE,SEA,3,2,2,0,0,0.5,2,0,0,0,0
00-0032052,Dante Fowler Jr.,DE,DAL,3,0,0,0,0,0.0,0,0,1,0,0
00-0032146,Bud Dupree,OLB,LAC,3,1,0,0,0,0.0,0,0,0,0,0
00-0032164,Arik Armstead,DE,JAX,3,0,1,0,0,0.5,1,0,0,0,0
00-0032378,DeForest Buckner,DT,IND,3,3,2,0,0,0.0,1,0,0,0,0
00-0032387,Jarran Reed,DT,SEA,3,0,2,0,0,0.0,2,0,0,0,0
00-0032388,Deion Jones,LB,TB,3,1,0,0,0,0.0,0,0,0,0,0
00-0032398,Chris Moore,WR,WAS,3,2,0,0,0,0.0,0,0,0,0,0
00-0032399,Miles Killebrew,SAF,PIT,3,0,1,0,0,0.0,0,0,0,0,0
00-0032424,DJ Reader,DT,DET,3,1,0,0,0,0.0,0,0,0,0,0
00-0032442,Elandon Roberts,OLB,LV,3,3,1,1,0,0.0,0,0,0,0,0
00-0032667,Roy Robertson-Harris,DE,NYG,3,1,1,0,0,0.0,0,0,0,0,0
00-0032759,Sheldon Rankins,DT,HOU,3,2,0,0,0,0.0,0,0,0,0,0
00-0032762,Chris Jones,DE,KC,3,1,0,1,0,1.0,2,0,0,0,0
00-0032889,A'Shawn Robinson,DT,CAR,3,1,1,0,0,0.0,0,0,0,0,0
00-0033038,Eric Murray,S,JAX,3,2,2,0,0,0.0,0,0,0,0,0
00-0033046,Jihad Ward,LB,TEN,3,0,0,0,0,0.0,1,0,0,0,0
00-0033050,Xavien Howard,CB,IND,3,1,1,0,0,0.0,0,0,0,0,0
00-0033051,David Onyemata,DT,ATL,3,1,3,0,0,0.0,0,0,0,0,0
00-0033055,Jalen Ramsey,CB,PIT,3,0,1,0,0,0.0,0,0,0,0,0
00-0033066,Andrew Billings,DT,CHI,3,1,0,0,0,0.0,0,0,0,0,0
00-0033072,Leonard Floyd,DE,ATL,3,0,0,0,0,0.0,1,0,0,0,0
00-0033093,Jonathan Bullard,DE,NO,3,1,0,0,0,0.0,0,0,0,0,0
00-0033109,Javon Hargrave,NT,MIN,3,0,1,0,0,0.0,0,0,0,0,0
00-0033120,Kenny Clark,NT,DAL,3,0,1,0,0,0.0,0,0,0,0,0
00-0033131,Maliek Collins,DT,CLE,3,2,3,1,0,1.5,2,0,0,0,0
00-0033132,Kevin Byard,FS,CHI,3,5,2,0,0,0.0,0,1,1,0,0
00-0033156,Joey Bosa,DE,BUF,3,0,1,0,0,0.0,1,0,0,0,0
00-0033281,Marlon Humphrey,CB,BAL,3,3,1,0,0,0.0,0,0,0,0,0
00-0033294,Chuck Clark,SAF,PIT,3,3,3,0,0,0.0,0,0,0,0,0
00-0033297,D.J. Jones,DT,DEN,3,2,0,2,0,1.0,1,0,0,0,0
00-0033336,Eric Wilson,LB,MIN,3,4,2,0,1,0.0,0,0,0,0,0
00-0033381,Adam Butler,DT,LV,3,4,1,0,0,0.0,0,0,0,0,0
00-0033393,Kenny Moore II,CB,IND,3,2,0,0,0,0.0,0,1,1,1,0
00-0033523,Jonathan Allen,DE,MIN,3,1,2,0,0,0.0,1,0,0,0,0
00-0033546,Dalvin Tomlinson,DE,ARI,3,2,0,1,0,0.0,1,0,0,0,0
00-0033547,Zach Cunningham,ILB,DET,3,2,0,1,0,0.0,0,0,0,0,0
00-0033548,Chidobe Awuzie,CB,BAL,3,2,1,0,0,0.0,0,0,0,0,0
00-0033551,Rasul Douglas,CB,MIA,3,4,3,0,0,0.0,0,0,0,0,0
00-0033576,Eric Saubert,TE,SEA,3,1,1,0,0,0.0,0,0,0,0,0
00-0033579,Xavier Woods,FS,TEN,3,5,1,0,0,0.0,0,0,1,0,0
00-0033595,Pat O'Connor,DE,DET,3,0,1,0,0,0.0,0,0,0,0,0
00-0033854,Dare Ogunbowale,RB,HOU,3,0,1,0,0,0.0,0,0,0,0,0
00-0033868,Myles Garrett,DE,CLE,3,2,4,1,0,0.5,1,0,0,0,0
00-0033870,Solomon Thomas,DE,DAL,3,0,1,0,0,0.0,0,0,0,0,0
00-0033872,Jamal Adams,LB,LV,3,0,2,0,0,0.0,0,0,0,0,0
00-0033874,Marshon Lattimore,CB,WAS,3,2,1,0,0,0.0,0,0,1,0,0
00-0033875,Haason Reddick,OLB,TB,3,2,1,1,0,0.0,0,0,0,0,0
00-0033877,Malik Hooker,FS,DAL,3,3,0,0,0,0.0,0,0,0,0,0
00-0033878,Adoree' Jackson,CB,PHI,3,3,2,0,0,0.0,0,0,0,0,0
00-0033883,Jabrill Peppers,FS,PIT,3,2,4,0,0,0.0,0,0,0,0,0
00-0033884,Tre'Davious White,CB,BUF,3,4,1,1,0,0.0,0,0,1,0,0
00-0033886,T.J. Watt,OLB,PIT,3,2,3,2,1,2.0,2,0,0,0,0
00-0033890,Budda Baker,S,ARI,3,3,3,0,0,0.0,0,0,0,0,0
00-0033902,Tanoh Kpassagnon,DE,CHI,3,1,0,0,0,0.0,0,0,0,0,0
00-0033907,Dawuane Smoot,DE,JAX,3,2,2,0,0,0.0,0,0,0,0,0
00-0033914,Alex Anzalone,MLB,DET,3,1,3,0,0,0.5,1,0,0,0,0
00-0033928,Jourdan Lewis,CB,JAX,3,3,1,1,0,0.0,0,1,2,0,0
00-0033935,Trey Hendrickson,DE,CIN,3,1,0,0,0,0.0,0,0,0,0,0
00-0033941,Rayshawn Jenkins,SAF,CLE,3,2,1,0,0,0.0,0,0,0,0,0
00-0033945,Samson Ebukam,DE,IND,3,2,1,1,0,0.0,0,0,0,0,0
00-0033952,Grover Stewart,DT,IND,3,1,4,0,0,0.0,1,0,0,0,0
00-0033964,Al-Quadin Muhammad,LB,DET,3,3,1,2,0,2.5,3,0,0,0,0
00-0034163,Jacob Martin,DE,WAS,3,1,1,0,0,0.0,0,0,0,0,0
00-0034203,Darious Williams,CB,LAR,3,2,0,0,0,0.0,0,0,0,0,0
00-0034234,Poona Ford,DT,LAR,3,2,1,1,0,1.0,1,0,0,0,0
00-0034251,Daniel Ekuale,DT,PIT,3,2,1,0,0,0.0,0,0,0,0,0
00-0034264,Jalyn Holmes,DT,WAS,3,0,1,0,0,0.0,0,0,0,0,0
00-0034275,Foley Fatukasi,DT,HOU,3,0,1,0,0,0.5,1,0,0,0,0
00-0034278,Tremon Smith,CB,HOU,3,3,1,1,0,0.0,0,0,0,0,0
00-0034285,Zach Sieler,DE,MIA,3,4,1,0,0,0.0,0,0,0,0,0
00-0034302,Frankie Luvu,LB,WAS,3,4,3,0,0,0.0,0,0,0,0,0
00-0034333,Daron Payne,NT,WAS,3,4,2,1,0,0.0,2,0,0,0,0
00-0034355,M.J. Stewart,SAF,HOU,3,1,0,0,0,0.0,0,0,0,0,0
00-0034356,Donte Jackson,CB,LAC,3,1,0,0,0,0.0,0,0,0,0,0
00-0034357,Isaiah Oliver,FS,NYJ,3,0,1,0,0,0.0,0,0,0,0,0
00-0034359,Tyquan Lewis,DE,IND,3,2,0,3,0,2.0,2,0,0,0,0
00-0034361,Justin Reid,S,NO,3,4,0,0,0,0.0,0,0,0,0,0
00-0034371,Da'Shawn Hand,DE,LAC,3,1,0,0,0,0.0,1,0,1,0,0
00-0034373,Dorance Armstrong,DE,WAS,3,2,2,2,0,1.0,1,0,0,0,0
00-0034375,Kyzir White,OLB,TEN,3,2,1,0,0,0.0,0,0,0,0,0
00-0034376,Taron Johnson,CB,BUF,3,6,2,1,0,0.0,0,0,1,0,0
00-0034381,Josh Sweat,LB,ARI,3,1,1,1,0,1.0,2,0,0,0,0
00-0034383,Dalton Schultz,TE,HOU,3,1,1,0,0,0.0,0,0,0,0,0
00-0034384,D.J. Reed,CB,DET,3,2,0,0,0,0.0,0,0,1,0,0
00-0034391,Siran Neal,DB,SF,3,0,1,0,0,0.0,0,0,0,0,0
00-0034397,Tim Settle,DT,HOU,3,1,0,1,0,0.0,0,0,1,0,0
00-0034407,Ray-Ray McCloud,WR,ATL,3,1,0,0,0,0.0,0,0,0,0,0
00-0034413,Foye Oluokun,LB,JAX,3,5,1,0,0,0.0,0,0,0,0,0
00-0034431,Zaire Franklin,OLB,IND,3,4,2,0,0,0.0,0,0,1,0,0
00-0034465,Jeremy Reaves,DB,WAS,3,2,2,0,0,0.0,1,0,0,0,0
00-0034473,Dennis Gardeck,LB,JAX,3,3,1,1,0,0.0,0,0,1,0,0
00-0034485,Jonathan Owens,SAF,CHI,3,2,0,0,0,0.0,0,0,0,0,0
00-0034488,Tavierre Thomas,SAF,MIN,3,1,2,0,0,0.0,0,0,0,0,0
00-0034573,Charvarius Ward,CB,IND,3,1,0,0,0,0.0,0,0,2,0,0
00-0034673,Tremaine Edmunds,MLB,CHI,3,3,9,0,0,0.0,0,2,2,0,0
00-0034675,Jessie Bates,FS,ATL,3,3,4,0,0,0.0,1,0,0,0,0
00-0034720,Robert Spillane,LB,NE,3,8,6,1,0,0.0,0,1,1,0,0
00-0034754,Oren Burks,ILB,CIN,3,2,3,0,1,0.0,0,0,0,0,0
00-0034760,Nathan Shepherd,DE,NO,3,1,4,1,0,0.0,0,0,0,0,0
00-0034773,Vita Vea,DT,TB,3,0,2,0,0,0.0,0,0,0,0,0
00-0034778,Carlton Davis III,CB,NE,3,2,0,0,0,0.0,0,0,0,0,0
00-0034780,Isaac Yiadom,CB,NO,3,2,0,0,0,0.0,0,0,0,0,0
00-0034782,Harrison Phillips,DT,NYJ,3,1,5,0,1,0.5,0,0,0,0,0
00-0034789,Minkah Fitzpatrick,FS,MIA,3,4,1,0,0,0.0,0,0,0,0,0
00-0034790,Derwin James,FS,LAC,3,9,2,4,0,1.0,1,0,0,0,0
00-0034792,Cornell Armstrong,DB,MIA,3,1,0,0,0,0.0,0,0,0,0,0
00-0034796,Lamar Jackson,QB,BAL,3,1,0,0,0,0.0,0,0,0,0,0
00-0034797,Jerome Baker,OLB,CLE,3,1,0,0,0,0.0,0,0,0,0,0
00-0034800,B.J. Hill,DE,CIN,3,1,2,0,0,0.0,0,0,0,0,0
00-0034805,John Franklin-Myers,DE,DEN,3,2,1,1,0,1.0,2,0,0,0,0
00-0034810,Sebastian Joseph-Day,DT,TEN,3,3,1,0,0,0.0,0,0,0,0,0
00-0034815,Fred Warner,MLB,SF,3,5,6,0,0,0.0,0,0,2,0,0
00-0034825,Arden Key,DE,TEN,3,0,0,0,0,0.0,1,0,0,0,0
00-0034828,Harold Landry III,LB,NE,3,2,6,0,1,0.0,1,0,0,0,0
00-0034829,Mike Gesicki,TE,CIN,3,1,0,0,0,0.0,0,0,0,0,0
00-0034832,Bradley Chubb,OLB,MIA,3,1,2,1,0,1.0,1,0,0,0,0
00-0034843,Mike Hughes,CB,ATL,3,1,2,0,0,0.0,0,0,0,0,0
00-0034856,Denzel Ward,CB,CLE,3,3,1,0,0,0.0,0,0,1,0,0
00-0034874,Roquan Smith,ILB,BAL,3,6,1,1,0,0.0,1,0,0,0,0
00-0034959,Andrew Beck,FB,NYJ,3,0,1,0,0,0.0,0,0,0,0,0
00-0034967,Rashan Gary,LB,GB,3,3,0,2,0,2.0,3,0,0,0,0
00-0034973,Maxx Crosby,DE,LV,3,4,3,2,0,1.0,2,0,0,0,0
00-0034987,E.J. Speed,LB,HOU,3,2,3,0,0,0.0,0,0,0,0,0
00-0034993,Marcus Epps,SAF,PHI,3,1,0,0,0,0.0,0,0,0,0,0
00-0035021,Ashton Dulin,WR,IND,3,0,1,0,0,0.0,0,0,0,0,0
00-0035133,Keisean Nixon,DB,GB,3,3,0,0,0,0.0,0,0,0,0,0
00-0035144,Mack Wilson,LB,ARI,3,6,6,1,0,0.0,0,0,2,0,0
00-0035166,Azeez Al-Shaair,LB,HOU,3,4,4,0,0,0.0,0,0,0,0,0
00-0035192,Joey Slye,K,TEN,3,1,1,0,0,0.0,0,0,0,0,0
00-0035236,Byron Murphy,CB,MIN,3,2,1,0,0,0.0,0,0,1,0,0
00-0035248,Zach Allen,DE,DEN,3,0,2,0,0,0.0,2,0,0,0,0
00-0035253,C.J. Gardner-Johnson,SAF,HOU,3,3,2,0,0,0.0,0,0,0,0,0
00-0035254,Anthony Nelson,LB,TB,3,2,0,1,0,0.0,0,0,0,0,0
00-0035262,Drue Tranquill,LB,KC,3,1,5,0,0,0.0,0,0,0,0,0
00-0035272,Andrew Van Ginkel,OLB,MIN,3,2,0,1,0,2.0,1,0,0,0,0
00-0035277,Mike Jackson,CB,CAR,3,5,1,0,0,0.0,0,1,1,0,0
00-0035279,Charles Omenihu,DE,KC,3,1,2,0,0,0.0,1,0,0,0,0
00-0035286,Cole Holcomb,LB,PIT,3,5,1,0,1,0.0,0,0,0,0,0
00-0035301,Donovan Wilson,SAF,DAL,3,4,4,0,0,0.0,0,0,1,0,0
00-0035316,Kaden Elliss,LB,ATL,3,4,4,3,0,1.0,1,0,0,0,0
00-0035352,Tyrel Dodson,LB,MIA,3,11,0,1,0,1.0,1,0,1,0,0
00-0035357,Cam Lewis,CB,BUF,3,1,0,0,0,0.0,0,0,0,0,0
00-0035378,Andrew Wingard,SAF,JAX,3,4,2,0,0,0.0,0,0,0,0,0
00-0035402,Carl Granderson,DE,NO,3,1,1,0,0,0.0,0,0,0,0,0
00-0035409,Shy Tuttle,DT,TEN,3,1,0,0,0,0.0,0,0,0,0,0
00-0035413,Luke Gifford,LB,SF,3,0,2,0,0,0.0,0,0,0,0,0
00-0035525,Devin Bush,LB,CLE,3,3,4,0,1,0.0,0,0,0,0,0
00-0035537,Ty Johnson,RB,BUF,3,1,1,0,0,0.0,0,0,0,0,0
00-0035617,Troy Reeder,LB,LAR,3,1,1,0,0,0.0,0,0,0,0,0
00-0035625,Juan Thornhill,SAF,PIT,3,3,3,0,0,0.0,0,0,0,0,0
00-0035632,Amani Hooker,SAF,TEN,3,5,0,0,0,0.0,0,0,2,0,0
00-0035637,Rock Ya-Sin,CB,DET,3,1,1,0,0,0.0,0,0,0,0,0
00-0035640,DK Metcalf,WR,PIT,3,1,0,0,0,0.0,0,0,0,0,0
00-0035642,Josh Hines-Allen,DE,JAX,3,1,1,0,0,0.5,3,0,1,0,0
00-0035643,Jeffery Simmons,DT,TEN,3,2,1,0,0,0.0,0,0,0,0,0
00-0035647,Montez Sweat,DE,CHI,3,2,0,1,0,1.0,2,0,0,0,0
00-0035655,Will Harris,SAF,WAS,3,1,1,0,0,0.0,0,0,1,0,0
00-0035663,Taylor Rapp,SAF,BUF,3,1,2,0,0,0.0,0,0,0,0,0
00-0035669,Nick Scott,SAF,CAR,3,2,1,0,0,0.0,0,0,0,0,0
00-0035672,Cody Barton,LB,TEN,3,5,1,0,0,0.0,0,0,0,0,0
00-0035678,Dre'Mont Jones,DE,TEN,3,1,1,0,0,0.0,0,0,0,0,0
00-0035680,Quincy Williams,LB,NYJ,3,3,1,1,0,0.5,2,0,1,0,0
00-0035683,Dexter Lawrence,DT,NYG,3,0,1,0,0,0.0,2,0,0,0,0
00-0035687,Bobby Okereke,ILB,NYG,3,4,4,0,0,0.0,0,0,0,0,0
00-0035697,Germaine Pratt,LB,LV,3,1,4,0,0,0.0,0,0,0,0,0
00-0035699,Jamel Dean,CB,TB,3,1,0,0,0,0.0,0,1,1,1,0
00-0035705,Jalen Thompson,DB,ARI,3,4,2,0,0,0.0,0,0,0,0,0
00-0035707,Devin White,LB,LV,3,1,3,2,0,0.0,1,0,0,0,0
00-0035713,Brian Burns,LB,NYG,3,5,1,1,1,1.0,2,0,2,0,0
00-0035717,Nick Bosa,DE,SF,3,0,2,0,1,0.0,0,0,0,0,0
00-0035718,Quinnen Williams,DT,NYJ,3,3,2,1,0,0.0,0,0,0,0,0
00-0035726,Jakob Johnson,RB,HOU,3,1,0,0,0,0.0,0,0,0,0,0
00-0035795,James Pierre,CB,PIT,3,2,0,0,0,0.0,0,0,0,0,0
00-0035857,Chris Williams,DT,CHI,3,0,0,0,0,0.0,1,0,0,0,0
00-0035895,Joe Bachie,LB,IND,3,5,0,0,0,0.0,0,0,0,0,0
00-0035942,Christian Rozeboom,LB,CAR,3,5,3,0,0,0.0,0,0,0,0,0
00-0035944,Jonah Williams,DE,NO,3,0,0,0,0,0.0,1,0,0,0,0
00-0036081,Broderick Washington,DT,BAL,3,1,3,0,0,0.0,0,0,0,0,0
00-0036124,Khalil Dorsey,CB,DET,3,1,0,0,0,0.0,0,0,0,0,0
00-0036151,Bryce Huff,DE,SF,3,2,3,1,0,1.0,2,0,1,0,0
00-0036159,Joshua Uche,LB,PHI,3,1,0,0,0,0.0,0,0,0,0,0
00-0036181,Teair Tart,DT,LAC,3,1,0,1,0,0.0,0,0,0,0,0
00-0036182,Nick Westbrook-Ikhine,WR,MIA,3,1,0,0,0,0.0,0,0,0,0,0
00-0036192,A.J. Epenesa,DE,BUF,3,2,0,0,0,0.0,0,0,0,0,0
00-0036198,Mike Onwenu,G,NE,3,1,0,0,0,0.0,0,0,0,0,0
00-0036199,Geno Stone,SAF,CIN,3,3,1,0,0,0.0,1,0,0,0,0
00-0036204,LaCale London,DE,ATL,3,3,0,1,0,0.0,0,0,0,0,0
00-0036220,Derrick Brown,DT,CAR,3,1,1,0,0,0.0,1,0,0,0,0
00-0036221,Brandon Jones,SAF,DEN,3,6,5,0,0,0.0,0,1,1,0,0
00-0036222,Isaiah Rodgers,CB,MIN,3,3,0,0,2,0.0,0,1,2,1,0
00-0036224,Jonathan Greenard,LB,MIN,3,2,1,2,0,0.0,1,0,0,0,0
00-0036231,Kyle Dugger,SAF,NE,3,1,1,0,0,0.0,0,0,0,0,0
00-0036260,Javon Kinlaw,DT,WAS,3,0,1,0,0,0.0,0,0,0,0,0
00-0036262,DaVon Hamilton,DT,JAX,3,0,0,0,0,0.0,1,0,0,0,0
00-0036266,Jordan Elliott,DT,SF,3,1,2,1,0,0.0,0,0,0,0,0
00-0036274,Jeff Okudah,CB,MIN,3,3,0,0,0,0.0,0,0,0,0,0
00-0036282,Grant Delpit,SAF,CLE,3,6,3,1,0,0.0,0,1,1,0,0
00-0036286,K'Lavon Chaisson,LB,NE,3,2,1,1,0,0.0,2,0,0,0,0
00-0036287,Noah Igbinoghene,CB,WAS,3,2,1,0,0,0.0,0,0,1,0,0
00-0036290,Cole Kmet,TE,CHI,3,0,1,0,0,0.0,0,0,0,0,0
00-0036293,Jeremy Chinn,SAF,LV,3,4,1,0,0,0.0,0,0,0,0,0
00-0036294,Logan Wilson,LB,CIN,3,2,3,0,0,0.0,0,0,0,0,0
00-0036298,Akeem Davis-Gaither,LB,ARI,3,5,3,0,0,0.0,0,0,0,0,0
00-0036302,Jaylinn Hawkins,SAF,NE,3,2,1,0,0,0.0,0,0,0,0,0
00-0036306,Daniel Thomas,SAF,DET,3,0,1,0,0,0.0,0,0,0,0,0
00-0036323,Patrick Queen,LB,PIT,3,6,4,1,0,0.0,0,0,2,0,0
00-0036329,Ashtyn Davis,SAF,MIA,3,3,1,0,0,0.0,0,0,1,0,0
00-0036335,D.J. Wonnum,LB,CAR,3,1,1,0,0,0.0,0,0,0,0,0
00-0036337,James Lynch,DT,TEN,3,1,0,0,0,0.0,0,0,0,0,0
00-0036338,Troy Dye,LB,LAC,3,2,1,0,0,1.0,0,0,0,0,0
00-0036348,Josh Metellus,SAF,MIN,3,3,1,0,0,0.0,0,1,1,0,0
00-0036349,Kam Curl,SAF,LAR,3,5,3,0,0,0.0,0,0,0,0,0
00-0036361,Trevon Diggs,CB,DAL,3,2,0,0,0,0.0,0,0,0,0,0
00-0036366,Neville Gallimore,DT,IND,3,1,0,1,0,1.0,2,0,0,0,0
00-0036374,L'Jarius Sneed,SAF,TEN,3,0,1,0,0,0.0,0,0,0,0,0
00-0036375,Amik Robertson,CB,DET,3,2,0,0,0,0.0,0,0,0,0,0
00-0036380,Alohi Gilman,SAF,LAC,3,2,0,0,0,0.0,0,0,0,0,0
00-0036388,Xavier McKinney,SAF,GB,3,2,4,0,0,0.0,0,1,1,0,0
00-0036394,Darnay Holmes,CB,LV,3,1,2,0,0,0.0,0,0,0,0,0
00-0036409,Jordyn Brooks,LB,MIA,3,4,0,0,0,0.0,0,0,0,0,0
00-0036411,Antoine Winfield Jr.,SAF,TB,3,2,1,2,1,1.0,2,0,0,0,0
00-0036418,Zack Baun,LB,PHI,3,3,4,0,0,0.0,0,1,2,0,0
00-0036421,Terrell Burgess,SAF,NO,3,1,1,0,0,0.0,0,0,0,0,0
00-0036428,Justin Strnad,LB,DEN,3,0,5,0,0,0.0,0,0,1,0,0
00-0036441,"Kenneth Murray, Jr.",LB,DAL,3,3,3,0,0,0.0,0,0,0,0,0
